pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
67,683002,"Henderson, Gunnar",4150,1.6,0.348,0.167,0.323,0.515,0.366,0.396,0.361,23,66,95,3.3,2096,88.6,88.77,0,67,0,0.2,6.44,117,147,127,151,298,328,305,-1.669,1.669,76.8,7.4,67,67,17,3,1,2,0,0,0,0,2.39582,0.54194,0.51313,-0.66388,97.6,153,58.20895522,5.970149254,5.970149254,5.8,-0.78,-0.6,2.51,0.343,4,2.491044776,0.361,0.559,-2.491044776,-0.013,-0.018,-0.044,-0.03,0,38.2,9.086125357,5.559280405,25.57035922,0.820895522,42.12105865,31.35413172
66,666158,"Lux, Gavin",3076,2.1,0.292,0.108,0.277,0.4,0.295,0.356,0.303,19,65,88.6,6.4,2007,87.1,87.39,0,66,0,0.3,6.41,115,146,121,151,289,320,301,-1.387,1.387,69.6,7.5,66,66,15,2,1,1,0,0,0,0,2.75197,0.27212,0.67455,-0.67939,93.3,165,43.93939394,12.12121212,12.12121212,5.7,-1.81,-0.57,2.23,0.288,8,2.101515152,0.303,0.533,-2.101515152,-0.011,-0.015,-0.133,-0.061,0,36.5,9.278868765,4.9163783,31.20614865,0.696969697,42.07942705,32.45475852
66,660271,"Ohtani, Shohei",4339,1.5,0.364,0.303,0.311,0.667,0.438,0.43,0.348,24,66,96.8,11.4,2178,89.9,90.16,0,66,0,0.3,6.37,118,147,133,152,300,327,308,-5.226,5.226,73.7,7.9,66,66,15,3,1,5,0,0,0,0,2.37167,0.4747,0.40894,-0.545,98.2,183,66.66666667,12.12121212,12.12121212,5.72,-0.51,-0.61,2.5,0.364,8,7.918181818,0.348,0.67,-7.918181818,0.016,0.016,-0.003,0.008,0,37.9,10.0083572,3.587915026,31.59324514,0.712121212,46.49044131,22.6804396
66,664040,"Lowe, Brandon",2851,2.3,0.369,0.092,0.344,0.462,0.357,0.406,0.385,24,65,87.8,9.7,2157,87.4,87.59,0,66,0,0.2,6.44,114,144,122,150,290,324,296,-2.011,2.011,72.5,7.1,66,66,22,0,0,2,0,0,0,0,2.785,0.245,0.38818,-0.47939,93.3,170,34.84848485,6.060606061,6.060606061,5.68,-1.37,-0.57,2.26,0.364,4,3.046969697,0.379,0.571,-3.046969697,-0.016,-0.015,-0.109,-0.049,0,35,11.71217648,3.57406002,31.5952642,0.712121212,41.67975311,31.91662489
65,680757,"Kwan, Steven",3531,1.8,0.262,0,0.262,0.262,0.231,0.3,0.314,17,65,82.8,3.4,2352,87.2,87.33,0,65,0,0.1,6.36,116,148,108,151,279,315,298,4.819,-4.819,64.4,6.6,65,65,17,0,0,0,0,0,0,0,2.64892,0.38815,0.35092,-0.41708,90.3,121,13.84615385,0,0,5.8,-0.85,-0.61,2.06,0.262,0,-7.413846154,0.314,0.368,7.413846154,-0.052,-0.052,-0.106,-0.069,0,37.7,3.110494528,-0.412759022,34.57006825,0.4,38.5158559,28.82146122
64,665833,"Cruz, Oneil",3717,1.7,0.349,0.175,0.311,0.524,0.37,0.469,0.394,22,63,98.8,4.5,2139,89.5,89.68,0,64,0,0.2,6.41,119,146,126,152,302,326,301,-1.807,1.807,78.7,7.6,64,64,17,2,0,3,0,0,0,0,2.39531,0.48547,0.52734,-0.52766,100.4,143,57.8125,15.625,15.625,5.89,-1.29,-0.62,2.5,0.344,10,2.8234375,0.401,0.669,-2.8234375,-0.045,-0.057,-0.145,-0.099,0,39.6,4.248047845,2.43736926,31.11896488,0.421875,43.4975957,29.65168075
64,643217,"Benintendi, Andrew",2822,2.3,0.254,0.032,0.25,0.286,0.232,0.399,0.37,16,63,89.9,6.2,2149,89.8,90.17,0,64,0,0.4,6.54,117,146,117,152,286,320,301,2.108,-2.108,67.7,6.7,64,64,14,2,0,0,0,0,0,0,2.23766,0.63375,0.59328,-0.59828,93.8,159,46.875,6.25,6.25,5.76,-1.13,-0.67,2.26,0.25,4,-3.29375,0.365,0.574,3.29375,-0.116,-0.115,-0.288,-0.167,0,37.9,10.46596772,5.870577173,30.30547703,0.765625,38.13078343,30.26562408
63,596146,"Kepler, Max",2620,2.4,0.21,0.032,0.206,0.242,0.194,0.389,0.347,13,62,92.6,16.4,2080,88.1,88.3,0,63,0,0.2,6.4,117,146,121,152,293,324,298,6.371,-6.371,71,7.3,63,63,11,2,0,0,0,0,0,0,2.48111,0.52571,0.48935,-0.5471,95.3,211,50.79365079,7.936507937,7.936507937,5.88,-1.56,-0.57,2.44,0.206,5,-10.11269841,0.345,0.57,10.11269841,-0.137,-0.139,-0.328,-0.195,0,40,3.172780394,-1.872233263,28.51194846,0.444444444,45.01654478,30.60936371
62,665862,"Chisholm Jr., Jazz",3414,1.8,0.426,0.23,0.39,0.656,0.457,0.442,0.392,26,61,92.4,1.2,2137,90.4,90.78,0,62,0,0.4,6.51,118,145,116,151,294,324,299,-8.276,8.276,71.7,7.4,62,62,18,5,0,3,0,0,0,0,2.12839,0.68806,0.57548,-0.43871,96,136,56.4516129,9.677419355,9.677419355,5.7,-0.91,-0.6,2.42,0.419,6,13.3483871,0.386,0.656,-13.3483871,0.034,0.033,0,0.015,0,37,9.89160645,6.558791731,30.9072583,0.612903226,41.02849245,24.1380764
62,607043,"Nimmo, Brandon",4075,1.5,0.323,0.161,0.311,0.484,0.346,0.412,0.388,20,62,92.7,1.8,2160,88.1,88.42,0,62,0,0.3,6.51,116,148,116,151,292,323,302,-5.023,5.023,72.8,7.5,62,62,13,5,1,1,0,0,0,0,2.50145,0.48148,0.41871,-0.56774,96.5,142,58.06451613,8.064516129,8.064516129,5.68,-0.98,-0.64,2.34,0.323,5,8.101612903,0.388,0.565,-8.101612903,-0.065,-0.065,-0.081,-0.066,0,36.4,5.59948719,3.644044114,25.24085745,0.548387097,47.70024776,26.15708781
61,670770,"Friedl, TJ",2716,2.2,0.344,0.033,0.344,0.377,0.317,0.288,0.294,21,61,86.6,9.3,2174,89.3,89.62,0,61,0,0.3,6.44,117,145,107,150,290,319,295,0.18,-0.18,69.6,6.7,61,61,19,2,0,0,0,0,0,0,2.27164,0.62738,0.65443,-0.66885,92.3,153,34.42622951,1.639344262,1.639344262,5.78,-1.57,-0.62,2.26,0.344,1,-0.295081967,0.294,0.372,0.295081967,0.05,0.05,0.005,0.029,0,37.4,8.449328787,1.746526957,26.94250706,0.704918033,41.02506884,38.14874062
61,641487,"Crawford, J.P.",3380,1.8,0.311,0.033,0.311,0.344,0.288,0.387,0.379,19,61,91,4.4,2191,88.4,88.53,0,61,0,0.1,6.36,118,147,112,151,287,320,300,1.151,-1.151,70.7,7.2,61,61,17,2,0,0,0,0,0,0,2.46902,0.54459,0.42475,-0.24508,94.7,139,47.54098361,3.278688525,3.278688525,5.68,-0.34,-0.58,2.09,0.311,2,-1.886885246,0.379,0.516,1.886885246,-0.068,-0.068,-0.172,-0.099,0,37.3,4.579840441,3.264329175,34.48405816,0.360655738,41.3870543,36.55390218
60,624424,"Conforto, Michael",3048,2,0.217,0.083,0.217,0.3,0.222,0.346,0.323,13,60,92.5,1.3,2081,89.4,89.61,0,60,0,0.2,6.43,117,147,126,152,294,322,303,3.168,-3.168,73.6,7.4,60,60,9,3,1,0,0,0,0,0,2.41083,0.474,0.752,-0.65733,96.6,124,53.33333333,6.666666667,6.666666667,5.71,-1.54,-0.65,2.2,0.217,4,-5.28,0.323,0.475,5.28,-0.106,-0.106,-0.175,-0.124,0,35.5,8.892371729,5.977873506,30.19106519,0.666666667,45.41631583,26.09504826
60,668709,"Bleday, JJ",3364,1.8,0.167,0.033,0.167,0.2,0.16,0.307,0.289,10,60,86.4,15.7,2080,88.6,88.87,0,60,0,0.3,6.49,113,147,118,152,295,324,299,8.414,-8.414,71.1,7.3,60,60,8,2,0,0,0,0,0,0,2.50633,0.43483,0.74733,-0.72867,92.7,177,31.66666667,3.333333333,3.333333333,5.7,-1.46,-0.6,2.35,0.167,2,-14.02333333,0.289,0.423,14.02333333,-0.122,-0.122,-0.223,-0.147,0,35.8,7.752235793,-0.895765265,27.44998513,0.7,46.71811219,28.80431439
60,656811,"O'Hearn, Ryan",3006,2,0.317,0.033,0.317,0.35,0.292,0.356,0.344,19,60,93.7,-1.8,2081,89.8,90.14,0,60,0,0.3,6.53,115,147,125,152,297,326,302,-0.02,0.02,73.7,7.2,60,60,17,2,0,0,0,0,0,0,2.247,0.61183,0.742,-0.72,96.9,110,65,3.333333333,3.333333333,5.78,-1.83,-0.6,2.41,0.317,2,0.033333333,0.344,0.482,-0.033333333,-0.027,-0.027,-0.132,-0.064,0,37.8,6.703543957,5.942972504,29.52633992,0.6,45.06596484,23.99506115
59,670541,"Alvarez, Yordan",2754,2.1,0.407,0.288,0.364,0.695,0.469,0.631,0.457,24,59,96.1,14.4,2229,88.2,88.15,0,59,0,-0.1,6.41,119,146,129,152,292,331,301,-5.334,5.334,76.3,7.7,59,59,16,3,1,4,0,0,0,0,2.6639,0.32603,0.38729,-0.33881,98.5,221,64.40677966,23.72881356,23.72881356,5.86,-0.42,-0.7,2.29,0.407,14,9.040677966,0.457,1.038,-9.040677966,-0.05,-0.05,-0.343,-0.162,0,37.1,5.257029703,-1.610157021,32.97093518,0.576271186,44.00828877,34.56722139
58,573262,"Yastrzemski, Mike",3148,1.8,0.293,0.103,0.281,0.397,0.298,0.335,0.307,17,58,89.7,4.8,2125,88.9,88.98,0,58,0,0.1,6.34,118,144,114,150,294,321,300,-1.923,1.923,70.4,7.7,58,58,14,1,1,1,0,0,0,0,2.39121,0.55764,0.72655,-0.81966,93.4,149,37.93103448,3.448275862,3.448275862,5.88,-1.28,-0.69,2.16,0.293,2,3.315517241,0.307,0.475,-3.315517241,-0.014,-0.014,-0.078,-0.037,0,37.3,10.44900801,3.580890139,28.82451481,0.827586207,41.00637346,28.33431946
57,642133,"Tellez, Rowdy",2393,2.4,0.304,0.125,0.273,0.429,0.311,0.449,0.396,17,56,93.3,6.9,2032,88.4,88.54,0,57,0,0.1,6.35,118,145,128,150,295,324,303,-1.093,1.093,75.2,7.8,57,57,14,1,0,2,0,0,0,0,2.47263,0.58667,0.88439,-0.89,97.2,165,57.89473684,14.03508772,14.03508772,5.77,-1.91,-0.62,2.54,0.298,8,1.91754386,0.389,0.679,-1.91754386,-0.092,-0.091,-0.25,-0.138,0,35.1,4.440707425,0.40994843,25.59085406,0.350877193,41.62208821,31.60419598
57,669701,"Smith, Josh",3465,1.6,0.351,0.123,0.339,0.474,0.357,0.404,0.386,20,57,89.8,9.7,1912,88.3,88.61,0,57,0,0.3,6.51,116,147,115,152,290,323,299,-4.219,4.219,70,6.8,57,57,15,4,0,1,0,0,0,0,2.43263,0.51912,0.87053,-0.82491,93.8,174,42.10526316,7.01754386,7.01754386,5.72,-1.55,-0.58,2.13,0.351,4,7.401754386,0.386,0.552,-7.401754386,-0.035,-0.035,-0.078,-0.047,0,37.5,7.202838844,2.555322055,34.30304865,0.596491228,42.8081822,30.52863699
56,643446,"McNeil, Jeff",2413,2.3,0.304,0.089,0.291,0.393,0.302,0.341,0.343,17,56,91.6,5.3,2325,89.2,89.51,0,56,0,0.3,6.51,114,146,109,150,284,317,301,-0.787,0.787,69.5,7.2,56,56,14,2,0,1,0,0,0,0,2.43875,0.46518,0.34673,-0.43982,94.3,152,48.21428571,0,0,5.76,-0.81,-0.61,2.45,0.304,0,1.405357143,0.343,0.442,-1.405357143,-0.039,-0.039,-0.049,-0.039,0,37.1,3.245404678,3.696827767,29.99528154,0.392857143,42.12214306,26.29974475
56,656775,"Mullins, Cedric",3115,1.8,0.291,0.091,0.273,0.382,0.287,0.408,0.375,16,55,93.8,7.7,2116,88.8,89.08,0,56,0,0.3,6.5,114,145,107,151,292,322,298,0.339,-0.339,70.4,7.5,56,56,13,2,0,1,0,0,0,0,2.28482,0.72696,0.57143,-0.30893,96.4,168,67.85714286,3.571428571,3.571428571,5.79,-1.15,-0.66,2.38,0.286,2,-0.605357143,0.375,0.575,0.605357143,-0.084,-0.089,-0.193,-0.121,0,40.2,8.584534972,5.065178097,26.69836834,0.785714286,41.0974985,24.24524227
55,663993,"Lowe, Nathaniel",3816,1.4,0.296,0.056,0.278,0.352,0.278,0.366,0.357,16,54,89,-2.4,2079,88.2,88.2,0,55,0,0,6.38,119,148,129,152,295,325,305,1.579,-1.579,73.1,7.6,55,55,15,0,0,1,0,0,0,0,2.55255,0.41891,0.57927,-0.72764,94.5,108,38.18181818,1.818181818,1.818181818,5.61,-1.39,-0.62,2.29,0.291,1,-2.870909091,0.353,0.492,2.870909091,-0.061,-0.062,-0.14,-0.088,0,33.8,8.794961966,5.582456335,28.42534371,0.690909091,45.49874364,30.34300539
55,657757,"Sheets, Gavin",3347,1.6,0.364,0.145,0.34,0.509,0.378,0.436,0.376,20,55,91.4,10.4,2083,89.6,89.61,0,55,0,0,6.35,122,148,129,153,292,323,300,-4.643,4.643,74.1,7.5,55,55,16,2,0,2,0,0,0,0,2.38291,0.48182,0.67255,-0.58673,94.1,190,38.18181818,12.72727273,12.72727273,5.65,-1.47,-0.63,2.48,0.364,7,8.441818182,0.376,0.647,-8.441818182,-0.012,-0.012,-0.138,-0.058,0,34.8,4.280728329,2.29759413,25.81881252,0.454545455,45.31710342,26.67764456
55,547180,"Harper, Bryce",3430,1.6,0.382,0.182,0.37,0.564,0.406,0.481,0.398,21,55,92.8,2,2073,88.2,88.38,0,55,0,0.2,6.44,119,147,128,153,297,327,302,-3.44,3.44,74.5,7.4,55,55,13,7,0,1,0,0,0,0,2.60509,0.36655,0.34964,-0.34818,96.9,164,56.36363636,12.72727273,12.72727273,5.85,-0.78,-0.59,2.23,0.382,7,6.254545455,0.398,0.735,-6.254545455,-0.016,-0.016,-0.171,-0.075,0,37.2,10.56364912,2.732505383,33.3370373,0.836363636,44.81080579,30.92413438
54,467793,"Santana, Carlos",3730,1.4,0.204,0.093,0.189,0.296,0.216,0.313,0.253,11,54,93.3,13.3,2201,90.6,90.96,0,54,0,0.4,6.46,114,146,132,152,294,323,297,4.219,-4.219,70.5,7.4,54,54,8,2,0,1,0,0,0,0,2.18593,0.61926,0.51519,-0.51519,95.1,202,44.44444444,9.259259259,9.259259259,5.73,-1.97,-0.63,2.46,0.204,5,-7.812962963,0.253,0.488,7.812962963,-0.049,-0.049,-0.192,-0.097,0,36.4,7.676962825,4.002086358,25.09434391,0.62962963,42.72625901,29.14189513
54,665750,"Taveras, Leody",2701,2,0.278,0.019,0.278,0.296,0.252,0.313,0.324,15,54,89.9,5.2,1992,90,90.2,0,54,0,0.2,6.44,114,147,107,151,293,323,304,1.504,-1.504,70.9,7.3,54,54,14,1,0,0,0,0,0,0,2.25241,0.58944,0.86519,-0.86519,94.1,143,40.74074074,1.851851852,1.851851852,5.78,-2,-0.61,2.48,0.278,1,-2.785185185,0.324,0.4,2.785185185,-0.046,-0.046,-0.104,-0.061,0,38.1,1.670103876,0.963532775,29.24912702,0.333333333,43.01649473,28.33174402
54,663728,"Raleigh, Cal",3975,1.4,0.226,0.113,0.192,0.34,0.24,0.513,0.373,12,53,95.6,15.8,2155,89.6,90.02,0,54,0,0.4,6.53,118,145,127,151,296,325,299,2.171,-2.171,74.4,7.5,54,54,10,0,0,2,0,0,0,0,2.27815,0.58389,0.60755,-0.60755,98.3,226,66.66666667,24.07407407,24.07407407,5.84,-1.87,-0.63,2.6,0.222,13,-4.02037037,0.37,0.863,4.02037037,-0.147,-0.148,-0.523,-0.273,0,40.3,12.75058744,2.571586107,29.36785623,0.777777778,40.38736444,31.45574609
54,668804,"Reynolds, Bryan",3977,1.4,0.37,0.185,0.346,0.556,0.398,0.43,0.366,20,54,89.2,4.6,2227,86.1,86.1,0,54,0,0,6.25,116,145,125,151,297,326,301,-5.798,5.798,70.7,6.9,54,54,15,2,1,2,0,0,0,0,2.91167,0.19852,0.43593,-0.43593,93.4,161,33.33333333,9.259259259,9.259259259,5.74,-1.92,-0.63,2.24,0.37,5,10.73703704,0.366,0.644,-10.73703704,0.004,0.004,-0.088,-0.032,0,38.3,12.96071153,5.131388963,36.12812439,0.722222222,42.99173897,28.01104618
54,630105,"Cronenworth, Jake",3715,1.5,0.259,0.111,0.245,0.37,0.271,0.359,0.343,14,54,93.3,4.4,2165,89.6,89.93,0,54,0,0.3,6.46,118,146,124,150,288,321,304,2.387,-2.387,70.2,7.1,54,54,10,3,0,1,0,0,0,0,2.26611,0.61415,0.65389,-0.71352,96.1,148,51.85185185,7.407407407,7.407407407,5.63,-1.53,-0.6,2.37,0.259,4,-4.42037037,0.343,0.492,4.42037037,-0.084,-0.084,-0.122,-0.088,0,35.4,5.971318933,4.439721641,28.405224,0.537037037,41.65362687,28.43271895
54,691718,"Crow-Armstrong, Pete",2663,2,0.25,0.231,0.196,0.481,0.298,0.406,0.339,13,52,90.6,10,2099,87.6,87.71,0,54,0,0.1,6.4,114,146,105,150,291,320,300,-3.542,3.542,70.7,7.3,54,54,8,1,1,3,0,0,0,0,2.67167,0.34358,0.57259,-0.55926,94.6,195,38.88888889,9.259259259,9.259259259,5.73,-1.32,-0.67,2.14,0.241,5,6.559259259,0.332,0.643,-6.559259259,-0.089,-0.091,-0.162,-0.108,0,36.7,14.23364038,5.463302949,33.13899971,0.685185185,42.69210333,32.68575772
53,518692,"Freeman, Freddie",3699,1.4,0.472,0.321,0.44,0.792,0.539,0.491,0.415,25,53,96,11,2179,89.4,89.76,0,53,0,0.4,6.43,119,147,128,151,294,319,303,-10.457,10.457,69.2,6.9,53,53,14,8,0,3,0,0,0,0,2.3234,0.55642,0.29887,-0.36,97.5,193,66.03773585,11.32075472,11.32075472,5.59,-0.52,-0.57,2.51,0.472,6,19.73018868,0.415,0.743,-19.73018868,0.057,0.057,0.049,0.048,0,34,7.716051392,4.582335796,39.33928956,0.603773585,45.36781175,24.97033283
53,596019,"Lindor, Francisco",4229,1.3,0.434,0.151,0.423,0.585,0.441,0.396,0.373,23,53,90.2,0.2,2233,89.9,90.31,0,53,0,0.4,6.58,117,145,119,151,296,324,303,-5.448,5.448,70.1,7.4,53,53,17,5,0,1,0,0,0,0,2.31547,0.53943,0.40453,-0.40453,94.4,141,41.50943396,3.773584906,3.773584906,5.7,-1.96,-0.63,2.25,0.434,2,10.27924528,0.373,0.544,-10.27924528,0.061,0.061,0.041,0.045,0,35.8,9.293669017,7.767543708,31.2321113,0.58490566,42.3964578,25.9220775
52,683737,"Busch, Michael",3566,1.5,0.392,0.176,0.385,0.569,0.403,0.473,0.378,20,51,93.1,10.9,2243,89.6,89.77,0,52,0,0.2,6.39,119,147,120,151,293,324,303,-3.551,3.551,70.3,7.2,52,52,13,5,2,0,0,0,0,0,2.28635,0.61667,0.43673,-0.62404,95.9,175,46.15384615,17.30769231,17.30769231,5.78,-1.16,-0.64,2.35,0.385,9,6.828846154,0.372,0.763,-6.828846154,0.014,0.013,-0.194,-0.07,0,38.2,13.51128269,6.750290373,34.5834976,0.75,42.78418198,29.00602925
52,623993,"Santander, Anthony",3610,1.4,0.235,0.157,0.2,0.392,0.263,0.338,0.289,12,51,92.4,15.1,2147,89.8,89.97,0,52,0,0.2,6.43,116,145,128,151,297,326,298,1.132,-1.132,73.3,6.9,52,52,8,2,0,2,0,0,0,0,2.33577,0.52808,0.56,-0.56,95.1,201,51.92307692,7.692307692,7.692307692,5.69,-1.86,-0.68,2.53,0.231,4,-2.176923077,0.289,0.503,2.176923077,-0.054,-0.058,-0.111,-0.075,0,35.3,3.550729549,1.505666661,20.43015011,0.403846154,42.17656201,29.99958881
